Row,Column,Value
Genus:sp54,Genus:sp6,0.05503
Genus:sp54,Genus:sp60,0.04433
Genus:sp54,Genus:sp61,0.0472
Genus:sp54,Genus:sp62,0.06282
Genus:sp54,Genus:sp63,0.04395
Genus:sp54,Genus:sp64,0.05787
Genus:sp54,Genus:sp65,0.04316
Genus:sp54,Genus:sp66,0.04098
Genus:sp54,Genus:sp67,0.01025
Genus:sp54,Genus:sp68,0.04065
Genus:sp54,Genus:sp69,0.05224
Genus:sp54,Genus:sp7,0.04873
Genus:sp54,Genus:sp8,0.05898
Genus:sp54,Genus:sp9,0.05039
Genus:sp55,Genus:sp10,0.05041
Genus:sp55,Genus:sp11,0.03782
Genus:sp55,Genus:sp12,0.04553
Genus:sp55,Genus:sp13,0.0518
Genus:sp55,Genus:sp14,0.04438
Genus:sp55,Genus:sp15,0.06849
Genus:sp55,Genus:sp16,0.01158
Genus:sp55,Genus:sp17,0.0494
Genus:sp55,Genus:sp18,0.05788
Genus:sp55,Genus:sp19,0.06539
Genus:sp55,Genus:sp2,0.05169
Genus:sp55,Genus:sp20,0.01749
Genus:sp55,Genus:sp21,0.05047
Genus:sp55,Genus:sp22,0.00139
Genus:sp55,Genus:sp23,0.0062
Genus:sp55,Genus:sp24,0.0407
Genus:sp55,Genus:sp25,0.05072
Genus:sp55,Genus:sp26,0.03917
Genus:sp55,Genus:sp27,0.06486
Genus:sp55,Genus:sp28,0.04732
Genus:sp55,Genus:sp29,0.05249
Genus:sp55,Genus:sp3,0.01673
Genus:sp55,Genus:sp30,0.05403
Genus:sp55,Genus:sp31,0.05222
Genus:sp55,Genus:sp32,0.05114
Genus:sp55,Genus:sp33,0.06822
Genus:sp55,Genus:sp34,0.04656
Genus:sp55,Genus:sp35,0.05597
Genus:sp55,Genus:sp36,0.05056
Genus:sp55,Genus:sp37,0.07321
Genus:sp55,Genus:sp38,0.01744
Genus:sp55,Genus:sp39,0.03871
Genus:sp55,Genus:sp4,0.04609
Genus:sp55,Genus:sp40,0.0672
Genus:sp55,Genus:sp41,0.04376
Genus:sp55,Genus:sp42,0.05177
Genus:sp55,Genus:sp43,0.06534
Genus:sp55,Genus:sp44,0.05116
Genus:sp55,Genus:sp45,0.06433
Genus:sp55,Genus:sp46,0.06191
Genus:sp55,Genus:sp47,0.06495
Genus:sp55,Genus:sp48,0.05554
Genus:sp55,Genus:sp49,0.05184
Genus:sp55,Genus:sp5,0.06977
Genus:sp55,Genus:sp50,0.04748
Genus:sp55,Genus:sp51,0.05365
Genus:sp55,Genus:sp52,0.01899
Genus:sp55,Genus:sp53,0.06969
Genus:sp55,Genus:sp54,0.01875
Genus:sp55,Genus:sp55,0.05372
Genus:sp55,Genus:sp56,0.04963
Genus:sp55,Genus:sp57,0.05993
Genus:sp55,Genus:sp58,0.05373
Genus:sp55,Genus:sp59,0.05048
Genus:sp55,Genus:sp6,0.05159
Genus:sp55,Genus:sp60,0.05224
Genus:sp55,Genus:sp61,0.05396
Genus:sp55,Genus:sp62,0.05923
Genus:sp55,Genus:sp63,0.0479
Genus:sp55,Genus:sp64,0.05431
Genus:sp55,Genus:sp65,0.05072
Genus:sp55,Genus:sp66,0.04736
Genus:sp55,Genus:sp67,0.05609
Genus:sp55,Genus:sp68,0.04797
Genus:sp55,Genus:sp69,0.02267
Genus:sp55,Genus:sp7,0.04984
Genus:sp55,Genus:sp8,0.06395
Genus:sp55,Genus:sp9,0.05103
Genus:sp56,Genus:sp10,0.04806
Genus:sp56,Genus:sp11,0.03968
Genus:sp56,Genus:sp12,0.04131
Genus:sp56,Genus:sp13,0.03432
Genus:sp56,Genus:sp14,0.04374
Genus:sp56,Genus:sp15,0.04706
Genus:sp56,Genus:sp16,0.04928
Genus:sp56,Genus:sp17,0.04434
Genus:sp56,Genus:sp18,0.04815
Genus:sp56,Genus:sp19,0.06122
Genus:sp56,Genus:sp2,0.0438
Genus:sp56,Genus:sp20,0.05279
Genus:sp56,Genus:sp21,0.03122
Genus:sp56,Genus:sp22,0.05285
Genus:sp56,Genus:sp23,0.05266
Genus:sp56,Genus:sp24,0.04231
Genus:sp56,Genus:sp25,0.03452
Genus:sp56,Genus:sp26,0.0427
Genus:sp56,Genus:sp27,0.05846
Genus:sp56,Genus:sp28,0.05038
Genus:sp56,Genus:sp29,0.03598
Genus:sp56,Genus:sp3,0.05157
Genus:sp56,Genus:sp30,0.03502
Genus:sp56,Genus:sp31,0.03163
Genus:sp56,Genus:sp32,0.03183
Genus:sp56,Genus:sp33,0.05898
Genus:sp56,Genus:sp34,0.04664
Genus:sp56,Genus:sp35,0.03527
Genus:sp56,Genus:sp36,0.04626
Genus:sp56,Genus:sp37,0.062
Genus:sp56,Genus:sp38,0.05391
Genus:sp56,Genus:sp39,0.04015
Genus:sp56,Genus:sp4,0.04169
Genus:sp56,Genus:sp40,0.05437
Genus:sp56,Genus:sp41,0.04303
Genus:sp56,Genus:sp42,0.03379
Genus:sp56,Genus:sp43,0.05401
Genus:sp56,Genus:sp44,0.04155
Genus:sp56,Genus:sp45,0.06011
Genus:sp56,Genus:sp46,0.05243
Genus:sp56,Genus:sp47,0.0559
Genus:sp56,Genus:sp48,0.03768
Genus:sp56,Genus:sp49,0.04991
Genus:sp56,Genus:sp5,0.06007
Genus:sp56,Genus:sp50,0.03138
Genus:sp56,Genus:sp51,0.03316
Genus:sp56,Genus:sp52,0.05273
Genus:sp56,Genus:sp53,0.06052
Genus:sp56,Genus:sp54,0.0539
Genus:sp56,Genus:sp55,0.04963
Genus:sp56,Genus:sp56,0.05205
Genus:sp56,Genus:sp57,0.01883
Genus:sp56,Genus:sp58,0.0504
Genus:sp56,Genus:sp59,0.03787
Genus:sp56,Genus:sp6,0.03519
Genus:sp56,Genus:sp60,0.0381
Genus:sp56,Genus:sp61,0.04046
Genus:sp56,Genus:sp62,0.06333
Genus:sp56,Genus:sp63,0.04466
Genus:sp56,Genus:sp64,0.0536
Genus:sp56,Genus:sp65,0.03931
Genus:sp56,Genus:sp66,0.03887
Genus:sp56,Genus:sp67,0.01541
Genus:sp56,Genus:sp68,0.03711
Genus:sp56,Genus:sp69,0.05099
Genus:sp56,Genus:sp7,0.02937
Genus:sp56,Genus:sp8,0.05549
Genus:sp56,Genus:sp9,0.0504
Genus:sp57,Genus:sp10,0.0529
Genus:sp57,Genus:sp11,0.03957
Genus:sp57,Genus:sp12,0.05008
Genus:sp57,Genus:sp13,0.05601
Genus:sp57,Genus:sp14,0.04475
Genus:sp57,Genus:sp15,0.07048
Genus:sp57,Genus:sp16,0.01283
Genus:sp57,Genus:sp17,0.05496
Genus:sp57,Genus:sp18,0.06259
Genus:sp57,Genus:sp19,0.06643
Genus:sp57,Genus:sp2,0.05557
Genus:sp57,Genus:sp20,0.01097
Genus:sp57,Genus:sp21,0.05312
Genus:sp57,Genus:sp22,0.0179
Genus:sp57,Genus:sp23,0.0206
Genus:sp57,Genus:sp24,0.04281
Genus:sp57,Genus:sp25,0.05202
Genus:sp57,Genus:sp26,0.04329
Genus:sp57,Genus:sp27,0.06744
Genus:sp57,Genus:sp28,0.04601
Genus:sp57,Genus:sp29,0.05184
Genus:sp57,Genus:sp3,0.00898
Genus:sp57,Genus:sp30,0.0564
Genus:sp57,Genus:sp31,0.05511
Genus:sp57,Genus:sp32,0.05498
Genus:sp57,Genus:sp33,0.06887
Genus:sp57,Genus:sp34,0.0429
Genus:sp57,Genus:sp35,0.05744
Genus:sp57,Genus:sp36,0.05413
Genus:sp57,Genus:sp37,0.07506
Genus:sp57,Genus:sp38,0.01016
Genus:sp57,Genus:sp39,0.04108
Genus:sp57,Genus:sp4,0.05033
Genus:sp57,Genus:sp40,0.07075
Genus:sp57,Genus:sp41,0.04237
Genus:sp57,Genus:sp42,0.05489
Genus:sp57,Genus:sp43,0.06843
Genus:sp57,Genus:sp44,0.05666
Genus:sp57,Genus:sp45,0.06511
Genus:sp57,Genus:sp46,0.06257
Genus:sp57,Genus:sp47,0.06798
Genus:sp57,Genus:sp48,0.05839
Genus:sp57,Genus:sp49,0.05623
Genus:sp57,Genus:sp5,0.07216
Genus:sp57,Genus:sp50,0.05225
Genus:sp57,Genus:sp51,0.05723
Genus:sp57,Genus:sp52,0.00457
Genus:sp57,Genus:sp53,0.07464
Genus:sp57,Genus:sp54,0.01244
Genus:sp57,Genus:sp55,0.05993
Genus:sp57,Genus:sp56,0.01883
Genus:sp57,Genus:sp57,0.05543
Genus:sp57,Genus:sp58,0.03267
Genus:sp57,Genus:sp59,0.04042
Genus:sp57,Genus:sp6,0.05288
Genus:sp57,Genus:sp60,0.04478
Genus:sp57,Genus:sp61,0.04524
Genus:sp57,Genus:sp62,0.05642
Genus:sp57,Genus:sp63,0.04236
Genus:sp57,Genus:sp64,0.03604
Genus:sp57,Genus:sp65,0.04198
Genus:sp57,Genus:sp66,0.03957
Genus:sp57,Genus:sp67,0.0504
Genus:sp57,Genus:sp68,0.03894
Genus:sp57,Genus:sp69,0.04659
Genus:sp57,Genus:sp7,0.05086
Genus:sp57,Genus:sp8,0.06686
Genus:sp57,Genus:sp9,0.05505
Genus:sp58,Genus:sp10,0.04438
Genus:sp58,Genus:sp11,0.03817
Genus:sp58,Genus:sp12,0.04034
Genus:sp58,Genus:sp13,0.01874
Genus:sp58,Genus:sp14,0.03942
Genus:sp58,Genus:sp15,0.03167
Genus:sp58,Genus:sp16,0.04957
Genus:sp58,Genus:sp17,0.04376
Genus:sp58,Genus:sp18,0.04609
Genus:sp58,Genus:sp19,0.05519
Genus:sp58,Genus:sp2,0.0423
Genus:sp58,Genus:sp20,0.05243
Genus:sp58,Genus:sp21,0.01549
Genus:sp58,Genus:sp22,0.05143
Genus:sp58,Genus:sp23,0.05296
Genus:sp58,Genus:sp24,0.04032
Genus:sp58,Genus:sp25,0.01669
Genus:sp58,Genus:sp26,0.04222
Genus:sp58,Genus:sp27,0.05587
Genus:sp58,Genus:sp28,0.04527
Genus:sp58,Genus:sp29,0.01711
Genus:sp58,Genus:sp3,0.05156
Genus:sp58,Genus:sp30,0.01834
Genus:sp58,Genus:sp31,0.01509
Genus:sp58,Genus:sp32,0.01635
Genus:sp58,Genus:sp33,0.0557
Genus:sp58,Genus:sp34,0.04294
Genus:sp58,Genus:sp35,0.01944
Genus:sp58,Genus:sp36,0.04259
Genus:sp58,Genus:sp37,0.05987
Genus:sp58,Genus:sp38,0.05371
Genus:sp58,Genus:sp39,0.04021
Genus:sp58,Genus:sp4,0.0415
Genus:sp58,Genus:sp40,0.05715
Genus:sp58,Genus:sp41,0.03885
Genus:sp58,Genus:sp42,0.01542
Genus:sp58,Genus:sp43,0.0543
Genus:sp58,Genus:sp44,0.04319
Genus:sp58,Genus:sp45,0.05479
Genus:sp58,Genus:sp46,0.0506
Genus:sp58,Genus:sp47,0.05199
Genus:sp58,Genus:sp48,0.02134
Genus:sp58,Genus:sp49,0.04809
Genus:sp58,Genus:sp5,0.05499
Genus:sp58,Genus:sp50,0.01341
Genus:sp58,Genus:sp51,0.02164
Genus:sp58,Genus:sp52,0.0531
Genus:sp58,Genus:sp53,0.05777
Genus:sp58,Genus:sp54,0.05654
Genus:sp58,Genus:sp55,0.05373
Genus:sp58,Genus:sp56,0.0504
Genus:sp58,Genus:sp57,0.03267
Genus:sp58,Genus:sp58,0.05307
Genus:sp58,Genus:sp59,0.04303
Genus:sp58,Genus:sp6,0.01834
Genus:sp58,Genus:sp60,0.04129
Genus:sp58,Genus:sp61,0.04395
Genus:sp58,Genus:sp62,0.06682
Genus:sp58,Genus:sp63,0.04492
Genus:sp58,Genus:sp64,0.05582
Genus:sp58,Genus:sp65,0.04306
Genus:sp58,Genus:sp66,0.04244
Genus:sp58,Genus:sp67,0.00965
Genus:sp58,Genus:sp68,0.03955
Genus:sp58,Genus:sp69,0.0555
Genus:sp58,Genus:sp7,0.01495
Genus:sp58,Genus:sp8,0.05193
Genus:sp58,Genus:sp9,0.04774
Genus:sp59,Genus:sp10,0.04422
Genus:sp59,Genus:sp11,0.01821
Genus:sp59,Genus:sp12,0.04191
Genus:sp59,Genus:sp13,0.04317
Genus:sp59,Genus:sp14,0.02506
Genus:sp59,Genus:sp15,0.05894
Genus:sp59,Genus:sp16,0.03495
Genus:sp59,Genus:sp17,0.04447
Genus:sp59,Genus:sp18,0.05125
Genus:sp59,Genus:sp19,0.05868
Genus:sp59,Genus:sp2,0.04621
Genus:sp59,Genus:sp20,0.03991
Genus:sp59,Genus:sp21,0.041
Genus:sp59,Genus:sp22,0.04023
Genus:sp59,Genus:sp23,0.04292
Genus:sp59,Genus:sp24,0.01885
Genus:sp59,Genus:sp25,0.04493
Genus:sp59,Genus:sp26,0.01834
Genus:sp59,Genus:sp27,0.05971
Genus:sp59,Genus:sp28,0.03165
Genus:sp59,Genus:sp29,0.04339
Genus:sp59,Genus:sp3,0.04025
Genus:sp59,Genus:sp30,0.04546
Genus:sp59,Genus:sp31,0.04085
Genus:sp59,Genus:sp32,0.04129
Genus:sp59,Genus:sp33,0.06018
Genus:sp59,Genus:sp34,0.02752
Genus:sp59,Genus:sp35,0.04632
Genus:sp59,Genus:sp36,0.0474
Genus:sp59,Genus:sp37,0.05973
Genus:sp59,Genus:sp38,0.04136
Genus:sp59,Genus:sp39,0.0209
Genus:sp59,Genus:sp4,0.04248
Genus:sp59,Genus:sp40,0.05823
Genus:sp59,Genus:sp41,0.02427
Genus:sp59,Genus:sp42,0.04343
Genus:sp59,Genus:sp43,0.05547
Genus:sp59,Genus:sp44,0.04482
Genus:sp59,Genus:sp45,0.05898
Genus:sp59,Genus:sp46,0.05667
Genus:sp59,Genus:sp47,0.05481
Genus:sp59,Genus:sp48,0.04569
Genus:sp59,Genus:sp49,0.04772
Genus:sp59,Genus:sp5,0.05892
Genus:sp59,Genus:sp50,0.04266
Genus:sp59,Genus:sp51,0.04508
Genus:sp59,Genus:sp52,0.04033
Genus:sp59,Genus:sp53,0.06233
Genus:sp59,Genus:sp54,0.04167
Genus:sp59,Genus:sp55,0.05048
Genus:sp59,Genus:sp56,0.03787
Genus:sp59,Genus:sp57,0.04042
Genus:sp59,Genus:sp58,0.04303
Genus:sp59,Genus:sp59,0.04353
Genus:sp59,Genus:sp6,0.04454
Genus:sp59,Genus:sp60,0.04202
Genus:sp59,Genus:sp61,0.04398
Genus:sp59,Genus:sp62,0.05436
Genus:sp59,Genus:sp63,0.04096
Genus:sp59,Genus:sp64,0.01617
Genus:sp59,Genus:sp65,0.04275
Genus:sp59,Genus:sp66,0.04071
Genus:sp59,Genus:sp67,0.05094
Genus:sp59,Genus:sp68,0.03872
Genus:sp59,Genus:sp69,0.0472
Genus:sp59,Genus:sp7,0.03914
Genus:sp59,Genus:sp8,0.0558
Genus:sp59,Genus:sp9,0.04773
Genus:sp6,Genus:sp10,0.03914
Genus:sp6,Genus:sp11,0.04325
Genus:sp6,Genus:sp12,0.02194
Genus:sp6,Genus:sp13,0.04329
Genus:sp6,Genus:sp14,0.03506
Genus:sp6,Genus:sp15,0.04728
Genus:sp6,Genus:sp16,0.04793
Genus:sp6,Genus:sp17,0.04969
Genus:sp6,Genus:sp18,0.05752
Genus:sp6,Genus:sp19,0.05171
Genus:sp6,Genus:sp2,0.04168
Genus:sp6,Genus:sp20,0.01746
Genus:sp6,Genus:sp21,0.05073
Genus:sp6,Genus:sp22,0.05185
Genus:sp6,Genus:sp23,0.04256
Genus:sp6,Genus:sp24,0.02116
Genus:sp6,Genus:sp25,0.04584
Genus:sp6,Genus:sp26,0.06319
Genus:sp6,Genus:sp27,0.04862
Genus:sp6,Genus:sp28,0.0207
Genus:sp6,Genus:sp29,0.02079
Genus:sp6,Genus:sp3,0.04967
Genus:sp6,Genus:sp30,0.01742
Genus:sp6,Genus:sp31,0.0193
Genus:sp6,Genus:sp32,0.0612
Genus:sp6,Genus:sp33,0.04506
Genus:sp6,Genus:sp34,0.02261
Genus:sp6,Genus:sp35,0.04566
Genus:sp6,Genus:sp36,0.061
Genus:sp6,Genus:sp37,0.05161
Genus:sp6,Genus:sp38,0.0413
Genus:sp6,Genus:sp39,0.05786
Genus:sp6,Genus:sp4,0.0407
Genus:sp6,Genus:sp40,0.04281
Genus:sp6,Genus:sp41,0.01917
Genus:sp6,Genus:sp42,0.05331
Genus:sp6,Genus:sp43,0.04918
Genus:sp6,Genus:sp44,0.05725
Genus:sp6,Genus:sp45,0.05166
Genus:sp6,Genus:sp46,0.05314
Genus:sp6,Genus:sp47,0.02268
Genus:sp6,Genus:sp48,0.05199
Genus:sp6,Genus:sp49,0.01832
Genus:sp6,Genus:sp5,0.05786
Genus:sp6,Genus:sp50,0.02376
Genus:sp6,Genus:sp51,0.05231
Genus:sp6,Genus:sp52,0.05961
Genus:sp6,Genus:sp53,0.05567
Genus:sp6,Genus:sp54,0.05503
Genus:sp6,Genus:sp55,0.05159
Genus:sp6,Genus:sp56,0.03519
Genus:sp6,Genus:sp57,0.05288
Genus:sp6,Genus:sp58,0.01834
Genus:sp6,Genus:sp59,0.04454
Genus:sp6,Genus:sp6,0.0179
Genus:sp6,Genus:sp60,0.0431
Genus:sp6,Genus:sp61,0.04468
Genus:sp6,Genus:sp62,0.05562
Genus:sp6,Genus:sp63,0.04469
Genus:sp6,Genus:sp64,0.02091
Genus:sp6,Genus:sp65,0.04414
Genus:sp6,Genus:sp66,0.04237
Genus:sp6,Genus:sp67,0.04979
Genus:sp6,Genus:sp68,0.03982
Genus:sp6,Genus:sp69,0.04977
Genus:sp6,Genus:sp7,0.0606
Genus:sp6,Genus:sp8,0.05245
Genus:sp6,Genus:sp9,0.04843
Genus:sp60,Genus:sp10,0.0439
Genus:sp60,Genus:sp11,0.01539
Genus:sp60,Genus:sp12,0.04
Genus:sp60,Genus:sp13,0.04631
Genus:sp60,Genus:sp14,0.02354
Genus:sp60,Genus:sp15,0.0603
Genus:sp60,Genus:sp16,0.03354
Genus:sp60,Genus:sp17,0.04655
Genus:sp60,Genus:sp18,0.05348
Genus:sp60,Genus:sp19,0.0581
Genus:sp60,Genus:sp2,0.04532
Genus:sp60,Genus:sp20,0.04181
Genus:sp60,Genus:sp21,0.04159
Genus:sp60,Genus:sp22,0.03929
Genus:sp60,Genus:sp23,0.0425
Genus:sp60,Genus:sp24,0.01605
Genus:sp60,Genus:sp25,0.04159
Genus:sp60,Genus:sp26,0.01859
Genus:sp60,Genus:sp27,0.05751
Genus:sp60,Genus:sp28,0.02767
Genus:sp60,Genus:sp29,0.04451
Genus:sp60,Genus:sp3,0.03806
Genus:sp60,Genus:sp30,0.04603
Genus:sp60,Genus:sp31,0.04445
Genus:sp60,Genus:sp32,0.04503
Genus:sp60,Genus:sp33,0.05856
Genus:sp60,Genus:sp34,0.02502
Genus:sp60,Genus:sp35,0.04543
Genus:sp60,Genus:sp36,0.0472
Genus:sp60,Genus:sp37,0.06233
Genus:sp60,Genus:sp38,0.04044
Genus:sp60,Genus:sp39,0.01546
Genus:sp60,Genus:sp4,0.04394
Genus:sp60,Genus:sp40,0.05881
Genus:sp60,Genus:sp41,0.0222
Genus:sp60,Genus:sp42,0.04157
Genus:sp60,Genus:sp43,0.05709
Genus:sp60,Genus:sp44,0.0475
Genus:sp60,Genus:sp45,0.05835
Genus:sp60,Genus:sp46,0.05439
Genus:sp60,Genus:sp47,0.0556
Genus:sp60,Genus:sp48,0.04599
Genus:sp60,Genus:sp49,0.04783
Genus:sp60,Genus:sp5,0.05689
Genus:sp60,Genus:sp50,0.04152
Genus:sp60,Genus:sp51,0.04772
Genus:sp60,Genus:sp52,0.04184
Genus:sp60,Genus:sp53,0.0628
Genus:sp60,Genus:sp54,0.04433
Genus:sp60,Genus:sp55,0.05224
Genus:sp60,Genus:sp56,0.0381
Genus:sp60,Genus:sp57,0.04478
Genus:sp60,Genus:sp58,0.04129
Genus:sp60,Genus:sp59,0.04202
Genus:sp60,Genus:sp6,0.0431
Genus:sp60,Genus:sp60,0.02034
Genus:sp60,Genus:sp61,0.01999
Genus:sp60,Genus:sp62,0.05907
Genus:sp60,Genus:sp63,0.02372
Genus:sp60,Genus:sp64,0.04539
Genus:sp60,Genus:sp65,0.01806
Genus:sp60,Genus:sp66,0.01956
Genus:sp60,Genus:sp67,0.03694
Genus:sp60,Genus:sp68,0.01888
Genus:sp60,Genus:sp69,0.04537
Genus:sp60,Genus:sp7,0.04045
Genus:sp60,Genus:sp8,0.05737
Genus:sp60,Genus:sp9,0.04772
Genus:sp61,Genus:sp10,0.04605
Genus:sp61,Genus:sp11,0.01611
Genus:sp61,Genus:sp12,0.03874
Genus:sp61,Genus:sp13,0.04692
Genus:sp61,Genus:sp14,0.02528
Genus:sp61,Genus:sp15,0.06449
Genus:sp61,Genus:sp16,0.03708
Genus:sp61,Genus:sp17,0.04607
Genus:sp61,Genus:sp18,0.05396
Genus:sp61,Genus:sp19,0.05819
Genus:sp61,Genus:sp2,0.04543
Genus:sp61,Genus:sp20,0.04409
Genus:sp61,Genus:sp21,0.04286
Genus:sp61,Genus:sp22,0.04177
Genus:sp61,Genus:sp23,0.04423
Genus:sp61,Genus:sp24,0.00851
Genus:sp61,Genus:sp25,0.04406
Genus:sp61,Genus:sp26,0.00874
Genus:sp61,Genus:sp27,0.05775
Genus:sp61,Genus:sp28,0.03045
Genus:sp61,Genus:sp29,0.04646
Genus:sp61,Genus:sp3,0.04099
Genus:sp61,Genus:sp30,0.04764
Genus:sp61,Genus:sp31,0.04515
Genus:sp61,Genus:sp32,0.04608
Genus:sp61,Genus:sp33,0.05501
Genus:sp61,Genus:sp34,0.02764
Genus:sp61,Genus:sp35,0.04621
Genus:sp61,Genus:sp36,0.04758
Genus:sp61,Genus:sp37,0.06303
Genus:sp61,Genus:sp38,0.04332
Genus:sp61,Genus:sp39,0.0168
Genus:sp61,Genus:sp4,0.04408
Genus:sp61,Genus:sp40,0.06091
Genus:sp61,Genus:sp41,0.02368
Genus:sp61,Genus:sp42,0.04378
Genus:sp61,Genus:sp43,0.05653
Genus:sp61,Genus:sp44,0.04637
Genus:sp61,Genus:sp45,0.05806
Genus:sp61,Genus:sp46,0.05306
Genus:sp61,Genus:sp47,0.05804
Genus:sp61,Genus:sp48,0.04782
Genus:sp61,Genus:sp49,0.04948
Genus:sp61,Genus:sp5,0.05829
Genus:sp61,Genus:sp50,0.0434
Genus:sp61,Genus:sp51,0.04897
Genus:sp61,Genus:sp52,0.0433
Genus:sp61,Genus:sp53,0.06509
Genus:sp61,Genus:sp54,0.0472
Genus:sp61,Genus:sp55,0.05396
Genus:sp61,Genus:sp56,0.04046
Genus:sp61,Genus:sp57,0.04524
Genus:sp61,Genus:sp58,0.04395
Genus:sp61,Genus:sp59,0.04398
Genus:sp61,Genus:sp6,0.04468
Genus:sp61,Genus:sp60,0.01999
Genus:sp61,Genus:sp61,0.01501
Genus:sp61,Genus:sp62,0.06028
Genus:sp61,Genus:sp63,0.02511
Genus:sp61,Genus:sp64,0.0453
Genus:sp61,Genus:sp65,0.0162
Genus:sp61,Genus:sp66,0.01761
Genus:sp61,Genus:sp67,0.03773
Genus:sp61,Genus:sp68,0.01471
Genus:sp61,Genus:sp69,0.04775
Genus:sp61,Genus:sp7,0.04262
Genus:sp61,Genus:sp8,0.05558
Genus:sp61,Genus:sp9,0.04672
Genus:sp62,Genus:sp10,0.05614
Genus:sp62,Genus:sp11,0.05172
Genus:sp62,Genus:sp12,0.05182
Genus:sp62,Genus:sp13,0.05307
Genus:sp62,Genus:sp14,0.05939
Genus:sp62,Genus:sp15,0.06803
Genus:sp62,Genus:sp16,0.06172
Genus:sp62,Genus:sp17,0.05509
Genus:sp62,Genus:sp18,0.02611
Genus:sp62,Genus:sp19,0.01629
Genus:sp62,Genus:sp2,0.03769
Genus:sp62,Genus:sp20,0.06193
Genus:sp62,Genus:sp21,0.05358
Genus:sp62,Genus:sp22,0.06369
Genus:sp62,Genus:sp23,0.06535
Genus:sp62,Genus:sp24,0.05961
Genus:sp62,Genus:sp25,0.05799
Genus:sp62,Genus:sp26,0.05627
Genus:sp62,Genus:sp27,0.03097
Genus:sp62,Genus:sp28,0.06397
Genus:sp62,Genus:sp29,0.06051
Genus:sp62,Genus:sp3,0.06376
Genus:sp62,Genus:sp30,0.05592
Genus:sp62,Genus:sp31,0.05258
Genus:sp62,Genus:sp32,0.05356
Genus:sp62,Genus:sp33,0.03188
Genus:sp62,Genus:sp34,0.06107
Genus:sp62,Genus:sp35,0.05841
Genus:sp62,Genus:sp36,0.04481
Genus:sp62,Genus:sp37,0.06047
Genus:sp62,Genus:sp38,0.06442
Genus:sp62,Genus:sp39,0.05308
Genus:sp62,Genus:sp4,0.05237
Genus:sp62,Genus:sp40,0.05145
Genus:sp62,Genus:sp41,0.0566
Genus:sp62,Genus:sp42,0.05317
Genus:sp62,Genus:sp43,0.05296
Genus:sp62,Genus:sp44,0.05327
Genus:sp62,Genus:sp45,0.01396
Genus:sp62,Genus:sp46,0.01224
Genus:sp62,Genus:sp47,0.05453
Genus:sp62,Genus:sp48,0.05995
Genus:sp62,Genus:sp49,0.05908
Genus:sp62,Genus:sp5,0.05507
Genus:sp62,Genus:sp50,0.05246
Genus:sp62,Genus:sp51,0.05628
Genus:sp62,Genus:sp52,0.06342
Genus:sp62,Genus:sp53,0.05901
Genus:sp62,Genus:sp54,0.06282
Genus:sp62,Genus:sp55,0.05923
Genus:sp62,Genus:sp56,0.06333
Genus:sp62,Genus:sp57,0.05642
Genus:sp62,Genus:sp58,0.06682
Genus:sp62,Genus:sp59,0.05436
Genus:sp62,Genus:sp6,0.05562
Genus:sp62,Genus:sp60,0.05907
Genus:sp62,Genus:sp61,0.06028
Genus:sp62,Genus:sp62,0.06012
Genus:sp62,Genus:sp63,0.02614
Genus:sp62,Genus:sp64,0.04684
Genus:sp62,Genus:sp65,0.00127
Genus:sp62,Genus:sp66,0.01716
Genus:sp62,Genus:sp67,0.04084
Genus:sp62,Genus:sp68,0.01546
Genus:sp62,Genus:sp69,0.04618
Genus:sp62,Genus:sp7,0.055
Genus:sp62,Genus:sp8,0.02722
Genus:sp62,Genus:sp9,0.05085
Genus:sp63,Genus:sp10,0.04254
Genus:sp63,Genus:sp11,0.02162
Genus:sp63,Genus:sp12,0.03925
Genus:sp63,Genus:sp13,0.04233
Genus:sp63,Genus:sp14,0.00257
Genus:sp63,Genus:sp15,0.05834
Genus:sp63,Genus:sp16,0.03843
Genus:sp63,Genus:sp17,0.04183
Genus:sp63,Genus:sp18,0.05159
Genus:sp63,Genus:sp19,0.05831
Genus:sp63,Genus:sp2,0.04473
Genus:sp63,Genus:sp20,0.0429
Genus:sp63,Genus:sp21,0.0407
Genus:sp63,Genus:sp22,0.04337
Genus:sp63,Genus:sp23,0.04577
Genus:sp63,Genus:sp24,0.02405
Genus:sp63,Genus:sp25,0.0437
Genus:sp63,Genus:sp26,0.02405
Genus:sp63,Genus:sp27,0.05506
Genus:sp63,Genus:sp28,0.01908
Genus:sp63,Genus:sp29,0.04376
Genus:sp63,Genus:sp3,0.04268
Genus:sp63,Genus:sp30,0.04421
Genus:sp63,Genus:sp31,0.04101
Genus:sp63,Genus:sp32,0.04194
Genus:sp63,Genus:sp33,0.05556
Genus:sp63,Genus:sp34,0.01598
Genus:sp63,Genus:sp35,0.04612
Genus:sp63,Genus:sp36,0.0473
Genus:sp63,Genus:sp37,0.06114
Genus:sp63,Genus:sp38,0.04346
Genus:sp63,Genus:sp39,0.02257
Genus:sp63,Genus:sp4,0.03911
Genus:sp63,Genus:sp40,0.05716
Genus:sp63,Genus:sp41,0.00386
Genus:sp63,Genus:sp42,0.0423
Genus:sp63,Genus:sp43,0.05476
Genus:sp63,Genus:sp44,0.04309
Genus:sp63,Genus:sp45,0.05859
Genus:sp63,Genus:sp46,0.05292
